time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-04-05T08:06:20.952Z,59.9711,-153.4402,142.6,1.7,ml,,,,0.5,ak,ak0234d8urnz,2023-04-05T08:08:02.686Z,"42 km ENE of Pedro Bay, Alaska",earthquake,,1.2,,,automatic,ak,ak
2023-04-05T08:05:56.516Z,-21.3749,169.7319,58.598,4.9,mb,44,72,2.453,0.7,us,us6000k23a,2023-04-05T08:26:02.040Z,"192 km E of Tadine, New Caledonia",earthquake,7.02,5.781,0.078,52,reviewed,us,us
2023-04-05T08:05:27.560Z,51.8431666666667,-178.045,-1.8,1.34,ml,5,169,,0.27,av,av91835391,2023-04-07T01:31:46.720Z,"97 km W of Adak, Alaska",earthquake,0.71,1.49,0.179491877533087,5,reviewed,av,av
2023-04-05T08:01:55.510Z,38.8468333,-122.8155,1.63,1.01,md,37,45,0.009932,0.03,nc,nc73867160,2023-04-05T20:19:11.409Z,"8km WNW of Cobb, CA",earthquake,0.14,0.21,0.14,28,reviewed,nc,nc
2023-04-05T08:01:01.990Z,38.8368333,-122.7835,1.92,0.34,md,13,70,0.005572,0.01,nc,nc73867155,2023-04-05T12:43:10.618Z,"6km WNW of Cobb, CA",earthquake,0.49,0.34,0.223,12,reviewed,nc,nc
2023-04-05T07:59:00.870Z,58.3075,-154.932,3.89,-0.38,ml,7,146,,0.19,av,av91835376,2023-04-07T01:50:15.840Z,"86 km NNW of Karluk, Alaska",earthquake,0.53,1.42,0.183570669790689,7,reviewed,av,av
2023-04-05T07:53:42.738Z,60.8014,-151.0198,14.9,1.3,ml,,,,0.86,ak,ak0234d8jgbj,2023-04-11T02:52:16.710Z,"19 km NE of Nikiski, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-04-05T07:51:00.732Z,53.6921,-164.6414,24.8,2,ml,,,,0.54,ak,ak0234d8iavc,2023-04-11T02:52:16.498Z,"89 km SE of Akutan, Alaska",earthquake,,3,,,reviewed,ak,ak
2023-04-05T07:50:53.390Z,36.5415,-98.95983333,6.55,1.94,ml,78,51,0.04949028832,0.2,ok,ok2023gqiv,2023-04-05T13:05:05.852Z,"8 km WSW of Waynoka, Oklahoma",earthquake,,0.3,0.23,25,reviewed,ok,ok
2023-04-05T07:50:49.920Z,51.8856666666667,-178.162,11.22,0.16,ml,4,271,,0.11,av,av91835346,2023-04-07T01:57:44.040Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,1.1,0.88,0.128500488176043,4,reviewed,av,av
2023-04-05T07:50:03.800Z,39.4105,-123.3346667,5.85,1.68,md,22,62,0.02087,0.08,nc,nc73867150,2023-04-06T01:00:17.097Z,"2km E of Willits, CA",earthquake,0.22,0.45,0.096,21,reviewed,nc,nc
2023-04-05T07:48:04.327Z,64.3686,-146.5475,10.4,1,ml,,,,1,ak,ak0234d8iauo,2023-04-11T02:52:21.241Z,"Central Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-04-05T07:41:16.700Z,36.5956667,-121.1975,7.06,1.71,md,35,99,0.02582,0.09,nc,nc73867145,2023-04-05T22:41:18.227Z,"9km NW of Pinnacles, CA",earthquake,0.25,0.42,0.233,33,reviewed,nc,nc
2023-04-05T07:32:16.897Z,59.823,-136.6767,4,1.7,ml,,,,0.92,ak,ak0234d8ewhp,2023-04-11T02:52:16.275Z,"46 km NW of Mosquito Lake, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-04-05T07:31:34.550Z,38.8346672,-122.796669,1.56,0.32,md,8,76,0.006194,0.01,nc,nc73867140,2023-04-05T08:31:11.098Z,"6km WNW of Cobb, CA",earthquake,0.4,1.27,0.23,7,automatic,nc,nc
2023-04-05T07:22:16.962Z,-12.8042,169.3885,642.931,4.3,mb,36,64,3.376,0.41,us,us6000k234,2023-04-05T08:12:51.040Z,"231 km ENE of Sola, Vanuatu",earthquake,12.65,7.62,0.049,119,reviewed,us,us
2023-04-05T07:10:37.360Z,39.4435,-119.5135,13.9,0.9,ml,10,213.2,0.182,0.2167,nn,nn00857861,2023-04-05T20:47:07.978Z,"14 km WNW of Stagecoach, Nevada",earthquake,,3.5,0.75,6,reviewed,nn,nn
2023-04-05T07:02:56.319Z,38.6335,-118.7871,11.3,1.6,ml,12,95.11,0.442,0.1481,nn,nn00857843,2023-04-05T16:58:00.574Z,"3 km WSW of Walker Lake, Nevada",earthquake,,1.2,0.19,7,reviewed,nn,nn
2023-04-05T06:55:03.546Z,59.1584,-152.5597,62.4,1.6,ml,,,,0.49,ak,ak0234d7yd4s,2023-04-11T02:52:16.000Z,"42 km WSW of Nanwalek, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-04-05T06:44:52.740Z,58.3093333333333,-154.9325,4.49,0.23,ml,13,141,,0.21,av,av91835291,2023-04-07T02:10:05.580Z,"87 km NNW of Karluk, Alaska",earthquake,0.42,0.74,0.275284776158615,13,reviewed,av,av
2023-04-05T06:44:35.270Z,38.8186667,-122.8218333,2.19,0.17,md,18,49,0.01033,0.03,nc,nc73867130,2023-04-05T18:26:11.746Z,"7km NW of The Geysers, CA",earthquake,0.21,0.54,0.364,19,reviewed,nc,nc
2023-04-05T06:43:28.460Z,34.961,-118.6045,4.41,1.03,ml,19,58,0.07187,0.14,ci,ci39509810,2023-04-05T14:32:09.379Z,"21km N of Neenach, CA",earthquake,0.2,0.63,0.077,6,reviewed,ci,ci
2023-04-05T06:38:51.620Z,51.8528333333333,-178.104166666667,3.74,0.24,ml,4,223,,0.06,av,av91835281,2023-04-07T02:11:43.270Z,"101 km W of Adak, Alaska",earthquake,0.44,0.48,0.257385430789421,4,reviewed,av,av
2023-04-05T06:37:11.440Z,58.2951666666667,-154.916833333333,3.7,-0.41,ml,10,157,,0.19,av,av91835276,2023-04-07T02:17:46.320Z,"85 km NNW of Karluk, Alaska",earthquake,0.48,0.97,0.225693122250467,10,reviewed,av,av
2023-04-05T06:33:52.420Z,58.2986666666667,-154.9245,4.86,-0.28,ml,11,145,,0.25,av,av91835271,2023-04-07T02:26:58.620Z,"85 km NNW of Karluk, Alaska",earthquake,0.52,1.49,0.196034908450286,11,reviewed,av,av
2023-04-05T06:30:17.522Z,57.1682,-155.4229,5,1.9,ml,,,,0.93,ak,ak0234d7t17s,2023-04-11T02:52:15.788Z,"73 km SW of Karluk, Alaska",other event,,0,,,reviewed,ak,ak
2023-04-05T06:30:06.540Z,58.2973333333333,-154.916833333333,2.85,-0.19,ml,6,156,,0.16,av,av91097073,2023-04-07T02:39:24.780Z,"85 km NNW of Karluk, Alaska",earthquake,0.5,2.51,0.167125150469738,6,reviewed,av,av
2023-04-05T06:29:56.550Z,58.2996666666667,-154.9245,4.22,-0.09,ml,7,153,,0.27,av,av91097068,2023-04-07T02:37:23.180Z,"86 km NNW of Karluk, Alaska",earthquake,0.65,2.14,0.206622950456712,7,reviewed,av,av
2023-04-05T06:29:46.980Z,58.3055,-154.9255,2.72,0.17,ml,10,149,,0.12,av,av91835246,2023-04-07T02:34:45.530Z,"86 km NNW of Karluk, Alaska",earthquake,0.32,0.44,0.267386127849293,10,reviewed,av,av
2023-04-05T06:27:30.685Z,39.6552,-119.8624,2.8,1,ml,12,133.05,0.086,0.1536,nn,nn00857860,2023-04-05T20:34:41.844Z,"2 km NW of Lemmon Valley, Nevada",earthquake,,3.9,0.81,5,reviewed,nn,nn
2023-04-05T06:27:01.796Z,58.2746,-155.0226,1,2.6,ml,,,,0.9,ak,ak0234d7scxy,2023-04-11T02:52:15.540Z,"85 km NNW of Karluk, Alaska",earthquake,,0,,,reviewed,ak,ak
2023-04-05T06:25:23.820Z,58.1795,-155.317333333333,1.32,-0.55,ml,7,163,,0.05,av,av91835221,2023-04-07T21:42:09.990Z,"85 km NW of Karluk, Alaska",earthquake,0.22,0.75,0.283030571461955,7,reviewed,av,av
2023-04-05T06:23:38.799Z,39.6522,-119.8678,6,0.7,ml,5,148.33,0.085,0.1213,nn,nn00857859,2023-04-05T20:28:25.258Z,"2 km NW of Lemmon Valley, Nevada",earthquake,,3.9,1.17,3,reviewed,nn,nn
2023-04-05T06:22:45.100Z,58.2416666666667,-155.155666666667,4.45,-0.14,ml,10,70,,0.16,av,av91835216,2023-04-07T21:45:02.770Z,"Alaska Peninsula",earthquake,0.31,0.73,0.199583759124712,10,reviewed,av,av
2023-04-05T06:19:28.869Z,-9.4082,-71.4487,553.605,5.1,mb,95,59,2.079,0.82,us,us6000k22u,2023-04-05T06:37:46.040Z,"156 km ESE of Marechal Thaumaturgo, Brazil",earthquake,11.09,7.343,0.021,715,reviewed,us,us
2023-04-05T06:17:41.386Z,54.6972,-159.8026,34.2,2.4,ml,,,,0.58,ak,ak0234d7qaxl,2023-04-11T02:52:15.315Z,"south of Alaska",earthquake,,2,,,reviewed,ak,ak
2023-04-05T06:15:28.600Z,31.57315312,-104.1555073,7.879711914,2.1,ml,28,67,0.02585924833,0.2,tx,tx2023gqfr,2023-04-05T13:49:59.144Z,"44 km NW of Toyah, Texas",earthquake,0.6913005534,0.6867413929,0.1,14,reviewed,tx,tx
2023-04-05T06:14:30.250Z,56.8738333333333,-158.194,-3.2,0.98,ml,4,139,,0.15,av,av91835196,2023-04-05T19:16:43.580Z,"27 km ESE of Port Heiden, Alaska",earthquake,1.21,4.03,0.152923184609249,8,reviewed,av,av
2023-04-05T06:13:47.160Z,38.8175011,-122.822998,2.14,0.76,md,14,74,0.00988,0.02,nc,nc73867115,2023-04-05T07:02:15.543Z,"7km NW of The Geysers, CA",earthquake,0.29,0.65,0.21,14,automatic,nc,nc
2023-04-05T06:13:38.586Z,39.216,-119.6091,5.2,0.6,ml,4,198.51,0.086,0.1604,nn,nn00857858,2023-04-05T20:19:06.423Z,"2 km SSW of Dayton, Nevada",earthquake,,8.6,0.77,2,reviewed,nn,nn
2023-04-05T06:13:35.156Z,53.0213,-167.4795,40.4,2.4,ml,,,,0.6,ak,ak0234d7pfkb,2023-04-11T02:52:21.036Z,"93 km E of Nikolski, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2023-04-05T06:13:19.319Z,61.3723,-150.2895,47.2,1,ml,,,,0.32,ak,ak0234d7pecb,2023-04-11T02:52:20.841Z,"16 km W of Point MacKenzie, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2023-04-05T06:08:09.280Z,38.8375015,-122.7996674,1.17,0.21,md,9,68,0.007338,0.02,nc,nc73867110,2023-04-05T06:38:14.372Z,"7km WNW of Cobb, CA",earthquake,0.37,1.1,0.13,10,automatic,nc,nc
2023-04-05T06:07:57.693Z,60.244,-153.7032,188.3,2,ml,,,,0.61,ak,ak0234d7obai,2023-04-11T02:52:15.073Z,"Southern Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-04-05T06:05:22.590Z,38.8136673,-122.805336,2.35,0.39,md,7,83,0.009687,0.02,nc,nc73867105,2023-04-05T06:24:18.418Z,"6km NW of The Geysers, CA",earthquake,0.43,1.03,0.24,8,automatic,nc,nc
2023-04-05T06:03:29.331Z,61.7395,-149.8068,29.9,1,ml,,,,0.41,ak,ak0234d7n9yd,2023-04-11T02:52:20.631Z,"12 km N of Houston, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2023-04-05T05:58:08.120Z,44.7563333,-111.1296667,14.1,0.3,md,11,80,0.04312,0.13,uu,uu60536411,2023-04-05T13:41:31.280Z,"5 km ESE of Hebgen Lake Estates, Montana",earthquake,0.77,1.82,0.19,7,reviewed,uu,uu
2023-04-05T05:54:19.764Z,56.5753,-156.3185,61.1,3,ml,,,,0.63,ak,ak0234d7cr3l,2023-04-11T02:52:14.754Z,"123 km SSE of Ugashik, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-04-05T05:50:06.821Z,61.7158,-151.201,63.1,2,ml,,,,0.52,ak,ak0234d7bv89,2023-04-11T02:52:14.453Z,"32 km SSE of Skwentna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-04-05T05:49:29.030Z,38.2698333,-112.3063333,8.91,1.65,ml,10,272,0.263,0.17,uu,uu60536406,2023-04-05T16:09:00.130Z,"8 km WNW of Junction, Utah",earthquake,1.18,1.18,0.215,4,reviewed,uu,uu
2023-04-05T05:49:02.080Z,36.53933333,-98.9605,7.03,2.77,ml,88,48,0.04769064147,0.18,ok,ok2023gqet,2023-04-05T12:32:23.543Z,"8 km WSW of Waynoka, Oklahoma",earthquake,,0.2,0.23,27,reviewed,ok,ok
2023-04-05T05:46:01.960Z,59.0705,-151.4481,40.7,2.1,ml,,,,0.56,ak,ak0234d7azzu,2023-04-11T02:52:14.168Z,"38 km SE of Port Graham, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-04-05T05:45:11.710Z,53.874,-166.573666666667,4.39,-0.27,ml,6,159,,0.11,av,av91835146,2023-04-07T22:05:02.430Z,"2 km W of Unalaska, Alaska",earthquake,0.41,1.14,0.206654547277846,6,reviewed,av,av
2023-04-05T05:42:29.385Z,61.5481,-150.6621,55.5,1.2,ml,,,,0.38,ak,ak0234d7a5iy,2023-04-11T02:52:13.940Z,"7 km W of Susitna, Alaska",earthquake,,1,,,reviewed,ak,ak
2023-04-05T05:35:40.710Z,36.53333333,-98.96133333,6.82,1.5,ml,28,88,0.06568710995,0.17,ok,ok2023gqej,2023-04-06T14:54:12.251Z,"9 km SW of Waynoka, Oklahoma",earthquake,,0.5,0.21,11,reviewed,ok,ok
2023-04-05T05:32:06.770Z,53.8723333333333,-166.570666666667,5.22,0.37,ml,10,116,,0.09,av,av91835126,2023-04-07T22:07:25.100Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,0.3,0.58,0.251961215335264,9,reviewed,av,av
2023-04-05T05:27:23.970Z,58.248,-155.083166666667,3.86,0.26,ml,12,100,,0.08,av,av91835116,2023-04-11T02:51:09.084Z,"84 km NNW of Karluk, Alaska",earthquake,0.25,0.44,0.18266160616247,12,reviewed,av,av
2023-04-05T05:23:11.434Z,53.8792,-166.5804,6.2,1.1,ml,,,,0.49,ak,ak0234d763bq,2023-04-11T02:52:13.752Z,"2 km WSW of Dutch Harbor, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-04-05T05:20:44.673Z,60.3404,-149.3652,17.8,1.7,ml,,,,0.55,ak,ak0234d75imc,2023-04-11T02:52:13.495Z,"1 km WSW of Primrose, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-04-05T05:16:37.140Z,41.8138333,-111.5338333,9.61,0.78,md,7,130,0.1729,0.08,uu,uu60536401,2023-04-05T15:58:41.980Z,"Utah",earthquake,0.44,1.75,0.176,5,reviewed,uu,uu
2023-04-05T05:16:07.780Z,51.8521666666667,-178.0735,3.13,0.54,ml,5,203,,0.14,av,av91835086,2023-04-07T22:27:56.670Z,"99 km W of Adak, Alaska",earthquake,0.61,0.83,0.242608543550487,5,reviewed,av,av
2023-04-05T05:15:36.670Z,53.9188333333333,-166.562166666667,8.94,0.4,ml,5,210,,0.1,av,av91835081,2023-04-07T22:29:06.110Z,"3 km NNW of Dutch Harbor, Alaska",earthquake,0.48,0.81,0.264997248614771,6,reviewed,av,av
2023-04-05T05:15:26.590Z,19.2103333333333,-155.397833333333,30.65,1.85,md,32,163,,0.11,hv,hv73356912,2023-04-06T05:17:14.540Z,"8 km E of Pāhala, Hawaii",earthquake,0.52,0.56,0.172495838780361,14,reviewed,hv,hv
2023-04-05T05:14:18.963Z,40.0811,-119.7163,15.2,0.6,ml,4,209.48,0.09,0.1464,nn,nn00857857,2023-04-05T20:12:53.428Z,"17 km NW of Sutcliffe, Nevada",earthquake,,3.6,0.02,2,reviewed,nn,nn
2023-04-05T05:12:50.866Z,54.6053,-159.8217,15.1,1.9,ml,,,,0.4,ak,ak0234d73tge,2023-04-11T02:52:20.439Z,"92 km SSE of Sand Point, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2023-04-05T05:11:22.989Z,35.79283333,-96.97083333,6.44,1.81,ml,86,40,0.1853636253,0.18,ok,ok2023gqdo,2023-04-06T13:41:45.583Z,"4 km ESE of Carney, Oklahoma",earthquake,,0.4,0.25,45,reviewed,ok,ok
2023-04-05T05:09:00.430Z,38.8323326,-122.7928314,1.74,0.46,md,9,90,0.006371,0.01,nc,nc73867085,2023-04-05T05:26:12.940Z,"6km W of Cobb, CA",earthquake,0.37,1.21,0.29,9,automatic,nc,nc
2023-04-05T05:08:30.010Z,36.794,-121.3068333,9.68,0.9,md,14,153,0.09206,0.06,nc,nc73867090,2023-04-05T06:50:13.453Z,"1km ENE of Tres Pinos, CA",earthquake,0.34,0.65,0.185,9,reviewed,nc,nc
2023-04-05T05:07:28.857Z,60.227,-153.1852,140,1.7,ml,,,,0.64,ak,ak0234d72pih,2023-04-11T02:52:13.282Z,"62 km E of Port Alsworth, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-04-05T05:05:07.080Z,36.5325,-98.96416667,7.03,0.71,ml,12,95,0.04229170093,0.09,ok,ok2023gqdj,2023-04-06T15:48:25.726Z,"9 km SW of Waynoka, Oklahoma",earthquake,,0.6,0.19,4,reviewed,ok,ok
2023-04-05T05:02:02.004Z,61.5961,-148.2844,15.7,0.9,ml,,,,0.82,ak,ak0234d71kh6,2023-04-11T02:52:13.091Z,"24 km SSE of Chickaloon, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-04-05T04:52:45.179Z,35.2265,-97.589,4.51,1.59,ml,72,40,0.1286747496,0.41,ok,ok2023gqcy,2023-04-06T13:23:42.324Z,"2 km SSE of Newcastle, Oklahoma",earthquake,,1,0.19,28,reviewed,ok,ok
2023-04-05T04:50:01.870Z,19.191333770752,-155.385665893555,29.2199993133545,1.80999994,md,36,164,,0.109999999,hv,hv73356897,2023-04-05T04:53:16.030Z,"Island of Hawaii, Hawaii",earthquake,0.72,1,0.769999981,8,automatic,hv,hv
2023-04-05T04:40:50.490Z,51.8613333333333,-178.051,-1.8,0.79,ml,4,157,,0.18,av,av91097173,2023-04-07T23:02:15.620Z,"97 km W of Adak, Alaska",earthquake,0.48,1.25,0.413460362131304,4,reviewed,av,av
2023-04-05T04:40:41.910Z,51.8575,-178.042833333333,-1.79,0.49,ml,5,146,,0.1,av,av91835051,2023-04-07T23:00:03.990Z,"97 km W of Adak, Alaska",earthquake,0.32,0.82,0.241951516059818,5,reviewed,av,av
2023-04-05T04:38:11.303Z,52.7568,-166.714,20.8,2,ml,,,,0.63,ak,ak0234d6nvfr,2023-04-11T02:52:12.892Z,"124 km S of Unalaska, Alaska",earthquake,,8.5,,,reviewed,ak,ak
2023-04-05T04:36:34.270Z,58.3601666666667,-155.703666666667,8.16,-0.3,ml,7,201,,0.13,av,av91835041,2023-04-07T23:05:57.620Z,"66 km ESE of King Salmon, Alaska",earthquake,0.63,1.37,0.139055210750284,7,reviewed,av,av
2023-04-05T04:33:21.910Z,51.5555,179.5304,64.7,3.1,ml,,,,0.48,ak,ak0234d6mtp0,2023-04-11T02:52:12.656Z,"267 km W of Adak, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-04-05T04:28:23.220Z,33.5276667,-116.7293333,4.54,0.72,ml,38,29,0.03822,0.14,ci,ci39509802,2023-04-05T14:25:48.920Z,"6km WSW of Anza, CA",earthquake,0.14,0.25,0.078,17,reviewed,ci,ci
2023-04-05T04:28:07.680Z,19.1126666666667,-155.439333333333,45.48,1.86,ml,26,229,,0.18,hv,hv73356857,2023-04-06T21:10:43.890Z,"10 km SSE of Pāhala, Hawaii",earthquake,0.64,0.97,0.165654213394584,4,reviewed,hv,hv
2023-04-05T04:27:11.610Z,38.557,-112.7158333,2.59,0.27,md,15,150,0.08751,0.14,uu,uu60536396,2023-04-05T13:40:57.870Z,"Utah",earthquake,0.56,3.38,0.151,5,reviewed,uu,uu
2023-04-05T04:26:38.929Z,36.56383333,-98.32533333,5.48,1.4,ml,57,103,0.148470865,0.25,ok,ok2023gqcc,2023-04-06T14:05:49.598Z,"5 km WNW of Helena, Oklahoma",earthquake,,0.7,0.15,27,reviewed,ok,ok
2023-04-05T04:13:32.590Z,19.3848333333333,-155.279,1.56,2.2,ml,18,65,,0.08,hv,hv73356817,2023-04-06T04:03:17.580Z,"7 km SW of Volcano, Hawaii",earthquake,0.24,0.2,0.129475298192974,7,reviewed,hv,hv
2023-04-05T04:02:38.800Z,19.1173324584961,-155.439163208008,47.5,1.70000005,md,22,248,,0.230000004,hv,hv73356797,2023-04-05T04:05:48.920Z,"10 km SSE of Pāhala, Hawaii",earthquake,2.25,2.9000001,0.839999974,3,automatic,hv,hv
2023-04-05T04:01:05.604Z,59.8605,-153.3305,121.4,1.7,ml,,,,0.31,ak,ak0234d6fxh0,2023-04-11T02:52:12.422Z,"44 km E of Pedro Bay, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-04-05T03:57:43.058Z,36.2958,-116.4845,0,0.8,ml,15,108.07,0.186,0.1231,nn,nn00857841,2023-04-05T16:27:00.598Z,"37 km ESE of Furnace Creek, California",earthquake,,0,1.04,5,reviewed,nn,nn
2023-04-05T03:55:57.127Z,51.4487,-177.0477,33.9,1.3,ml,,,,0.34,ak,ak0234d666io,2023-04-11T02:52:20.239Z,"55 km SSW of Adak, Alaska",earthquake,,3.7,,,reviewed,ak,ak
2023-04-05T03:55:39.810Z,37.5175,-118.7616667,4.02,2.55,md,25,58,0.05246,0.04,nc,nc73867080,2023-04-05T16:17:40.764Z,"9km SW of Toms Place, CA",earthquake,0.29,0.52,0.16,43,reviewed,nc,nc
2023-04-05T03:54:05.680Z,58.2375,-155.151666666667,3.64,-0.56,ml,7,116,,0.08,av,av91834986,2023-04-08T00:41:59.600Z,"85 km NNW of Karluk, Alaska",earthquake,0.24,0.77,0.150139879752498,7,reviewed,av,av
2023-04-05T03:53:10.460Z,37.5068333,-118.7798333,4.54,0.97,md,21,172,0.06622,0.08,nc,nc73867075,2023-04-05T05:36:13.995Z,"11km SW of Toms Place, CA",earthquake,0.5,0.87,0.119,15,reviewed,nc,nc
2023-04-05T03:51:58.310Z,38.840332,-122.8398361,1.84,0.32,md,7,103,0.003816,0.01,nc,nc73867070,2023-04-05T04:04:11.444Z,"10km NW of The Geysers, CA",earthquake,0.45,1.16,0.21,7,automatic,nc,nc
2023-04-05T03:40:26.650Z,44.7645,-111.2136667,8.67,-0.03,md,5,237,0.01851,0.17,uu,uu60033089,2023-04-05T15:51:28.310Z,"1 km WSW of Hebgen Lake Estates, Montana",earthquake,1.67,2.72,0.262,6,reviewed,uu,uu
2023-04-05T03:40:14.250Z,44.7506667,-111.2168333,9.04,0.79,ml,7,269,0.0147,0.17,uu,uu60033084,2023-04-05T15:44:45.500Z,"2 km SW of Hebgen Lake Estates, Montana",earthquake,1.07,1.12,0.346,2,reviewed,uu,uu
2023-04-05T03:40:12.140Z,44.7611667,-111.2116667,10.31,0.15,md,7,220,0.01513,0.18,uu,uu60033079,2023-04-05T15:40:05.870Z,"1 km WSW of Hebgen Lake Estates, Montana",earthquake,0.98,1.44,0.763,2,reviewed,uu,uu
2023-04-05T03:40:01.669Z,61.4428,-148.3274,0,1.3,ml,,,,0.4,ak,ak0234d62un5,2023-04-11T02:52:12.221Z,"Southern Alaska",ice quake,,0,,,reviewed,ak,ak
2023-04-05T03:40:00.720Z,38.7886667,-122.7765,0.12,0.03,md,13,82,0.009996,0.03,nc,nc73867065,2023-04-06T00:06:10.761Z,"2km NW of The Geysers, CA",earthquake,0.18,0.55,0.273,12,reviewed,nc,nc
2023-04-05T03:39:53.830Z,44.7661667,-111.2166667,10.22,0.56,md,9,178,0.02118,0.16,uu,uu60536391,2023-04-05T15:26:12.240Z,"2 km W of Hebgen Lake Estates, Montana",earthquake,0.74,1.06,0.119,8,reviewed,uu,uu
2023-04-05T03:39:28.330Z,51.8523333333333,-178.081833333333,3.57,0.99,ml,5,208,,0.14,av,av91834966,2023-04-08T00:45:57.110Z,"99 km W of Adak, Alaska",earthquake,0.62,0.44,0.164809830942286,5,reviewed,av,av
2023-04-05T03:37:40.570Z,38.748,-122.6973333,1.44,0.61,md,12,140,0.01328,0.03,nc,nc73867055,2023-04-05T12:38:11.588Z,"3km S of Anderson Springs, CA",earthquake,0.26,0.37,0.154,8,reviewed,nc,nc
2023-04-05T03:33:42.520Z,38.8186667,-122.8221667,2.37,0.38,md,20,50,0.01056,0.03,nc,nc73867050,2023-04-05T19:20:12.079Z,"7km NW of The Geysers, CA",earthquake,0.19,0.45,0.275,19,reviewed,nc,nc
2023-04-05T03:31:38.590Z,38.7371674,-122.6903305,-0.73,1.04,md,7,157,0.03174,0.16,nc,nc73867045,2023-04-05T03:59:14.411Z,"4km S of Anderson Springs, CA",earthquake,0.61,3.18,0.35,7,automatic,nc,nc
2023-04-05T03:29:08.070Z,38.7473333,-122.6955,1.56,0.56,md,22,141,0.01418,0.04,nc,nc73867040,2023-04-06T00:37:14.956Z,"3km S of Anderson Springs, CA",earthquake,0.16,0.21,0.185,19,reviewed,nc,nc
2023-04-05T03:26:23.210Z,-6.1441,130.473,132.12,4.2,mb,18,120,1.708,0.39,us,us6000k224,2023-04-07T02:46:27.040Z,"258 km WSW of Tual, Indonesia",earthquake,9.51,6.393,0.159,11,reviewed,us,us
2023-04-05T03:24:29.496Z,53.2324,-167.2277,4.2,1.3,ml,,,,0.48,ak,ak0234d5zh6t,2023-04-11T02:52:20.042Z,"84 km SSW of Unalaska, Alaska",other event,,0.9,,,reviewed,ak,ak
2023-04-05T03:21:45.881Z,59.9038,-136.8509,8.2,1.3,ml,,,,0.81,ak,ak0234d5yvb0,2023-04-11T02:52:19.666Z,"59 km NW of Mosquito Lake, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-04-05T03:20:01.670Z,37.605,-122.445,7.41,1.05,md,16,76,0.03014,0.08,nc,nc73867035,2023-04-05T10:09:17.842Z,"4km ESE of Pacifica, CA",earthquake,0.23,0.33,0.374,12,reviewed,nc,nc
2023-04-05T03:19:32.003Z,62.6836,-149.6782,13.9,0.9,ml,,,,0.92,ak,ak0234d5yesw,2023-04-11T02:52:19.458Z,"34 km NE of Chase, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-04-05T03:19:04.688Z,51.3995,-175.8138,15.6,1.4,ml,,,,0.8,ak,ak0234d5ycp0,2023-04-11T02:52:19.857Z,"77 km SE of Adak, Alaska",earthquake,,3.2,,,reviewed,ak,ak
2023-04-05T03:15:38.020Z,38.8181667,-122.8225,2.24,1.16,md,36,47,0.01065,0.04,nc,nc73867030,2023-04-05T21:05:17.657Z,"7km NW of The Geysers, CA",earthquake,0.16,0.22,0.2,29,reviewed,nc,nc
2023-04-05T03:13:50.382Z,62.0764,-150.2363,44.3,1.3,ml,,,,0.56,ak,ak0234d5x5vf,2023-04-11T02:52:11.977Z,"22 km WSW of Susitna North, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-04-05T03:11:22.918Z,51.8685,-178.2062,12.9,1.7,ml,,,,0.62,ak,ak0234d5wnwl,2023-04-11T02:52:11.770Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-04-05T03:10:45.160Z,19.3071666666667,-155.7925,6.64,2.23,ml,30,114,,0.18,hv,hv73356777,2023-04-06T04:07:09.410Z,"18 km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.51,0.206527359839513,3,reviewed,hv,hv
2023-04-05T03:09:16.302Z,59.3054,-152.1259,56.6,1.4,ml,,,,0.41,ak,ak0234d5w8fi,2023-04-11T02:52:19.253Z,"12 km WSW of Nanwalek, Alaska",earthquake,,1.1,,,reviewed,ak,ak
